user;timestamp;cpu;nucleo1;nucleo2;nucleo3;nucleo4;frequencia_cpu_ghz;ram_uso;ram_swap;disco;pid_processo;nome_processo;status_processo;uso_cpu_processo;uso_ram_processo;qtd_threads_processo;total_processos;bytesRecebidos;Porcentagem_de_erro_recebido;bytesEnviados;Porcentagem_de_erro_enviado
Desktop;2025-10-16 22:22:27;4.1;60.0;6.2;3.1;0.0;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5601627513668104;26;418;17609495493;0.0;1640431600;1.9546371714523676e-05
Desktop;2025-10-16 22:22:33;5.4;73.2;0.0;0.0;0.0;3.8;78.4;329.95;82.0;2588;Code.exe;running;0.0;0.5601627513668104;26;418;17612928089;0.0;1643680347;1.9531097413301458e-05
Desktop;2025-10-16 22:22:39;4.1;70.3;6.2;0.0;0.0;3.8;78.4;329.95;82.0;2588;Code.exe;running;0.0;0.5605227145785701;26;417;17617232143;0.0;1646249250;1.951928300208134e-05
Desktop;2025-10-16 22:22:46;5.2;55.9;0.0;0.0;0.0;3.8;78.3;329.95;82.0;2588;Code.exe;running;0.0;0.5605227145785701;26;419;17620706355;0.0;1649645398;1.9503343458169033e-05
Desktop;2025-10-16 22:22:52;4.0;66.7;9.1;6.2;3.1;3.8;78.3;329.95;82.0;2588;Code.exe;running;0.0;0.5605227145785701;26;404;17624288401;0.0;1652997103;1.948807174104874e-05
Desktop;2025-10-16 22:22:59;4.1;47.4;0.0;0.0;0.0;3.8;74.1;329.95;82.0;2588;Code.exe;running;0.0;0.5605227145785701;26;395;17627562592;0.0;1656361094;1.947281633784869e-05
Desktop;2025-10-16 22:23:05;5.9;38.2;6.2;6.2;6.2;3.8;74.0;329.95;82.0;2588;Code.exe;running;0.0;0.5605227145785701;26;396;17629495004;0.0;1659749334;1.9456857919797274e-05
Desktop;2025-10-16 22:23:11;4.7;75.0;0.0;0.0;0.0;3.8;74.0;329.95;82.0;2588;Code.exe;running;0.0;0.5608586802428791;26;395;17630196421;0.0;1662989915;1.9441983953364125e-05
Desktop;2025-10-16 22:23:18;3.6;56.4;3.1;0.0;0.0;3.8;74.0;329.95;82.0;2588;Code.exe;running;0.0;0.5608586802428791;26;394;17630621985;0.0;1666245746;1.9427268580433944e-05
Desktop;2025-10-16 22:23:24;5.8;63.4;34.4;25.0;6.1;3.8;74.0;329.95;82.0;2588;Code.exe;running;0.0;0.5608586802428791;26;395;17631108671;0.0;1669464946;1.9412888255338494e-05
Desktop;2025-10-16 22:23:30;7.1;60.0;50.0;12.5;12.5;3.8;74.0;329.95;82.0;2588;Code.exe;running;0.0;0.5608586802428791;26;395;17631475483;0.0;1672729520;1.9398495336310742e-05
Desktop;2025-10-16 22:23:37;7.0;71.4;38.2;9.4;6.2;3.8;73.9;329.95;82.0;2588;Code.exe;running;0.0;0.5608586802428791;26;393;17631857743;0.0;1676172944;1.9383447427535465e-05
Desktop;2025-10-16 22:23:43;6.6;57.1;48.6;12.5;6.1;3.8;73.8;329.95;82.0;2588;Code.exe;running;0.0;0.5610386618487591;26;393;17632264122;0.0;1679480478;1.9368494122824144e-05
Desktop;2025-10-16 22:23:49;7.2;66.7;25.0;24.2;3.1;3.8;73.8;329.95;82.0;2588;Code.exe;running;0.0;0.5610386618487591;26;393;17632665729;0.0;1682801046;1.9353844796099502e-05
Desktop;2025-10-16 22:23:56;6.3;78.6;34.4;15.6;6.2;3.8;73.8;329.95;82.0;2588;Code.exe;running;0.0;0.5610386618487591;26;393;17633094351;0.0;1686036977;1.9339685130586388e-05
Desktop;2025-10-16 22:24:02;8.7;68.3;21.9;9.4;9.4;3.8;73.8;329.95;82.0;2588;Code.exe;running;0.0;0.5610386618487591;26;393;17633505491;0.0;1689351544;1.9325415452950053e-05
Desktop;2025-10-16 22:24:08;8.4;70.3;18.8;9.7;6.2;3.8;73.9;329.95;82.0;2588;Code.exe;running;0.0;0.5611946459071883;26;394;17633941761;0.0;1692575048;1.9311468888258046e-05
Desktop;2025-10-16 22:24:15;8.0;57.9;50.0;30.3;0.0;3.8;73.1;329.95;82.0;2588;Code.exe;running;0.0;0.5611946459071883;26;392;17634380007;0.0;1695669595;1.9297806842847923e-05
Desktop;2025-10-16 22:24:21;7.3;47.2;21.9;12.5;6.2;3.8;73.2;329.95;82.0;2588;Code.exe;running;0.0;0.5611946459071883;26;392;17634905768;0.0;1698791693;1.9286410525134243e-05
Desktop;2025-10-16 22:24:27;5.6;62.2;48.6;12.5;9.4;3.8;73.1;329.95;82.0;2588;Code.exe;running;0.0;0.5611946459071883;26;392;17635440848;0.0;1701848983;1.9275532949210514e-05
Desktop;2025-10-16 22:24:34;9.0;67.6;50.0;6.2;6.2;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5611946459071883;26;392;17635919545;0.0;1702549216;1.9271639931762978e-05
Desktop;2025-10-16 22:24:40;7.8;71.8;45.2;31.2;12.5;3.8;72.5;329.84;81.9;2588;Code.exe;running;0.0;0.5614346213816948;26;391;17636431575;0.0;1702712577;1.9269445230744862e-05
Desktop;2025-10-16 22:24:46;5.1;59.5;46.7;6.2;0.0;3.8;72.6;329.84;81.9;2588;Code.exe;running;0.0;0.5614346213816948;26;392;17636916385;0.0;1703089646;1.9266059464692537e-05
Desktop;2025-10-16 22:24:53;6.7;70.0;31.2;6.2;6.2;3.8;72.6;329.84;81.9;2588;Code.exe;running;0.0;0.5614346213816948;26;392;17637246952;0.0;1703357648;1.926087917053409e-05
Desktop;2025-10-16 22:24:59;7.4;66.7;21.9;18.8;12.5;3.8;72.6;329.84;81.9;2588;Code.exe;running;0.0;0.5614346213816948;26;393;17637602078;0.0;1703679085;1.9255360547961347e-05
Desktop;2025-10-16 22:25:05;8.1;66.7;29.0;25.0;6.2;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5614346213816948;26;394;17637933391;0.0;1703976237;1.9249911787279235e-05
Desktop;2025-10-16 22:25:11;9.0;54.1;30.0;9.4;6.2;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5617585882722786;26;393;17638254566;0.0;1704234841;1.9245199429341347e-05
Desktop;2025-10-16 22:25:18;8.6;63.2;9.7;6.2;0.0;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5617585882722786;26;393;17638692889;0.0;1704559695;1.923976011867084e-05
Desktop;2025-10-16 22:25:24;9.3;55.3;15.6;9.7;9.4;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5617585882722786;26;393;17639114109;0.0;1704856009;1.9235015730395866e-05
Desktop;2025-10-16 22:25:30;7.3;63.6;63.2;12.5;9.4;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5617585882722786;26;393;17639595025;0.0;1705164772;1.923011096927836e-05
Desktop;2025-10-16 22:25:37;7.7;79.4;42.9;0.0;0.0;3.8;72.7;329.84;81.9;2588;Code.exe;running;0.0;0.5617585882722786;26;392;17640214891;0.0;1705379945;1.9227304618379343e-05
Desktop;2025-10-16 22:25:43;8.4;77.1;56.2;12.5;12.5;3.8;72.4;329.84;81.9;2588;Code.exe;running;0.0;0.5545353264896328;26;394;17640596567;0.0;1705727055;1.922218209057761e-05
Desktop;2025-10-16 22:25:49;8.1;68.6;9.4;0.0;0.0;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5545353264896328;26;393;17640934611;0.0;1706073915;1.9216567448326168e-05
Desktop;2025-10-16 22:25:56;5.9;38.2;12.5;9.7;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5545593240370834;26;393;17641289597;0.0;1706378882;1.9211387895980323e-05
Desktop;2025-10-16 22:26:02;6.1;56.4;28.1;21.9;6.2;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5549192872488432;26;393;17641729265;0.0;1706648422;1.9206417709239036e-05
Desktop;2025-10-16 22:26:08;7.9;67.5;27.3;15.6;15.6;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5552552529131523;26;394;17642198262;0.0;1706963568;1.920098554818622e-05
Desktop;2025-10-16 22:26:15;10.1;65.7;63.2;16.1;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5552552529131523;26;394;17642689191;0.0;1707300720;1.919557119781324e-05
Desktop;2025-10-16 22:26:21;7.3;71.1;34.4;15.2;6.1;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5552552529131523;26;394;17643049871;0.0;1707624661;1.9190218822227185e-05
Desktop;2025-10-16 22:26:27;8.4;70.7;25.0;15.6;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5552552529131523;26;394;17643543106;0.0;1707915907;1.918534055802098e-05
Desktop;2025-10-16 22:26:34;9.1;71.8;45.5;18.8;9.4;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5552552529131523;26;392;17643875114;0.0;1708230173;1.9180225647682654e-05
Desktop;2025-10-16 22:26:40;7.4;47.4;31.2;20.6;18.8;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5552552529131523;26;391;17644285587;0.0;1708512539;1.917561352854875e-05
Desktop;2025-10-16 22:26:46;7.7;68.8;51.4;6.2;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5556272148986374;26;393;17644782340;0.0;1708846333;1.9170588330019377e-05
Desktop;2025-10-16 22:26:53;8.3;47.2;29.0;21.9;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5556272148986374;26;393;17645227818;0.0;1709160250;1.916551801328707e-05
Desktop;2025-10-16 22:26:59;7.4;35.1;15.6;15.6;12.5;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5556272148986374;26;393;17645643869;0.0;1709428670;1.916081750777546e-05
Desktop;2025-10-16 22:27:05;7.9;71.1;38.7;9.4;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5556272148986374;26;394;17646060852;0.0;1709806218;1.9154181970858063e-05
Desktop;2025-10-16 22:27:12;6.7;72.5;29.4;0.0;0.0;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5559751793366717;26;394;17646492403;0.0;1710086147;1.914921933420079e-05
Desktop;2025-10-16 22:27:18;9.2;54.1;30.3;17.6;9.4;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5559751793366717;26;394;17646955360;0.0;1710346013;1.9144585461333776e-05
Desktop;2025-10-16 22:27:24;8.7;51.3;9.4;6.2;0.0;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5559751793366717;26;394;17647421927;0.0;1710650702;1.913997581089857e-05
Desktop;2025-10-16 22:27:31;9.6;78.4;37.1;9.4;6.2;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5559751793366717;26;394;17647803607;0.0;1710946333;1.9135236562232286e-05
Desktop;2025-10-16 22:27:37;10.3;50.0;43.2;21.9;9.4;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5559751793366717;26;392;17648136789;0.0;1711241523;1.9130466722170526e-05
Desktop;2025-10-16 22:27:43;9.0;54.3;35.3;9.7;9.4;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5561191646213757;26;394;17648492161;0.0;1711612006;1.9124927468712574e-05
Desktop;2025-10-16 22:27:49;7.9;55.3;46.9;6.2;0.0;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5561191646213757;26;395;17648839626;0.0;1712002632;1.9119694834374686e-05
Desktop;2025-10-16 22:27:56;10.4;72.7;63.9;9.4;0.0;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5561191646213757;26;395;17649151523;0.0;1712341277;1.9114552750048932e-05
Desktop;2025-10-16 22:28:02;7.3;70.3;33.3;9.4;0.0;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5561191646213757;26;395;17649507062;0.0;1712642724;1.9109526634093843e-05
Desktop;2025-10-16 22:28:08;7.1;44.4;29.0;18.8;12.1;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5562991462272556;26;396;17649839226;0.0;1712946539;1.910459075674048e-05
Desktop;2025-10-16 22:28:15;6.2;59.4;41.2;12.9;0.0;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5563711388696075;27;396;17650263398;0.0;1713251498;1.909957717356053e-05
Desktop;2025-10-16 22:28:21;8.5;50.0;44.1;18.2;9.4;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5563711388696075;27;393;17650869091;0.0;1713573214;1.9094081312145267e-05
Desktop;2025-10-16 22:28:27;8.3;67.6;37.5;21.9;9.4;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5563711388696075;27;392;17651284664;0.0;1713864984;1.9088774445323166e-05
Desktop;2025-10-16 22:28:34;7.6;41.7;40.6;18.8;0.0;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5563711388696075;27;392;17651721073;0.0;1714138970;1.9083914836121652e-05
Desktop;2025-10-16 22:28:40;7.6;63.9;53.1;6.2;6.2;3.8;71.3;330.14;81.9;2588;Code.exe;running;0.0;0.5563711388696075;27;391;17652120772;0.0;1714447382;1.9078427983322402e-05
Desktop;2025-10-16 22:28:46;6.9;48.6;21.9;19.4;15.6;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5388889255518086;27;393;17652485482;0.0;1714788686;1.9073340810082933e-05
Desktop;2025-10-16 22:28:52;8.8;60.6;55.9;18.8;9.4;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5388889255518086;27;393;17652958807;0.0;1715100104;1.9068307252973892e-05
Desktop;2025-10-16 22:28:59;7.9;64.1;62.5;6.5;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5388889255518086;27;393;17653473977;0.0;1715434986;1.9063276351929432e-05
Desktop;2025-10-16 22:29:05;9.5;48.6;43.8;34.4;12.5;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5388889255518086;27;394;17653936959;0.0;1715740496;1.90582989553384e-05
Desktop;2025-10-16 22:29:12;10.3;68.3;51.5;18.8;9.4;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5389969145153366;27;393;17654337836;0.0;1715946198;1.9055564310528715e-05
Desktop;2025-10-16 22:29:18;9.5;53.8;51.6;28.1;11.8;3.8;71.3;330.14;81.9;2588;Code.exe;running;0.0;0.5389969145153366;27;392;17654810540;0.0;1716107890;1.9053269703033834e-05
Desktop;2025-10-16 22:29:24;10.4;70.6;68.4;9.1;0.0;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5389969145153366;27;392;17655305526;0.0;1716272761;1.9051215191286585e-05
Desktop;2025-10-16 22:29:30;9.6;69.4;51.6;42.4;3.1;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5389969145153366;27;392;17655775363;0.0;1716508724;1.9047677097682585e-05
Desktop;2025-10-16 22:29:37;5.3;60.6;59.5;37.5;25.0;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5389969145153366;27;391;17656115528;0.0;1716790593;1.9042457634816315e-05
Desktop;2025-10-16 22:29:43;7.3;51.4;37.5;28.1;6.2;3.8;71.3;330.14;81.9;2588;Code.exe;running;0.0;0.5389609181941606;26;393;17656482232;0.0;1717118262;1.903667567862893e-05
Desktop;2025-10-16 22:29:49;7.7;52.6;40.0;28.1;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5395008630118002;26;393;17656874028;0.0;1717452786;1.9031324608739754e-05
Desktop;2025-10-16 22:29:56;6.6;50.0;40.6;23.5;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5395008630118002;26;393;17657191899;0.0;1717793162;1.9025831752286713e-05
Desktop;2025-10-16 22:30:02;6.4;43.8;18.8;0.0;0.0;3.8;71.4;330.14;81.9;2588;Code.exe;running;0.0;0.5395008630118002;26;393;17657646092;0.0;1718107375;1.9020725553184516e-05
Desktop;2025-10-16 22:30:08;9.3;58.3;25.0;21.9;12.5;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5397768348074826;26;394;17658139027;0.0;1718428794;1.9015730572959174e-05
Desktop;2025-10-16 22:30:15;6.0;44.4;36.7;30.3;12.5;3.8;71.6;330.14;81.9;2588;Code.exe;running;0.0;0.5397768348074826;26;393;17658529152;0.0;1718712401;1.9011208057710422e-05
Desktop;2025-10-16 22:30:21;9.1;71.9;55.3;6.9;0.0;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5397768348074826;26;393;17658945174;0.0;1718959619;1.9007247653602794e-05
Desktop;2025-10-16 22:30:27;9.1;54.5;45.2;39.4;9.4;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5397768348074826;26;393;17659381479;0.0;1719159101;1.900484908724461e-05
Desktop;2025-10-16 22:30:34;9.9;81.1;47.1;9.4;6.2;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5397768348074826;26;394;17659806996;0.0;1719466197;1.9000104310572666e-05
Desktop;2025-10-16 22:30:40;9.4;52.8;40.6;6.2;0.0;3.8;71.5;330.14;81.9;2588;Code.exe;running;0.0;0.5397768348074826;26;393;17660193780;0.0;1719745302;1.8995167059645015e-05
Desktop;2025-10-16 22:30:46;4.9;44.1;37.5;12.5;9.4;3.8;70.3;331.44;81.9;2588;Code.exe;running;0.0;0.5317616539589654;26;393;17660594328;0.0;1720157192;1.899019991743061e-05
Desktop;2025-10-16 22:30:53;6.1;87.1;69.7;6.2;5.9;3.8;68.9;331.44;81.9;2588;Code.exe;running;0.0;0.5319656331122959;26;393;17660998858;0.0;1720394646;1.8985794069445477e-05
Desktop;2025-10-16 22:30:59;9.4;58.3;31.4;15.6;15.6;3.8;69.4;331.44;81.9;2588;Code.exe;running;0.0;0.5319656331122959;26;393;17662015956;0.0;1720686866;1.8980212179791957e-05
Desktop;2025-10-16 22:31:05;9.6;34.3;15.6;11.8;6.2;3.8;69.5;331.44;81.9;2588;Code.exe;running;0.0;0.5336934565287428;26;394;17662579359;0.0;1721008148;1.8975015217962206e-05
Desktop;2025-10-16 22:31:12;9.4;58.3;15.6;13.3;0.0;3.8;69.5;331.44;81.9;2588;Code.exe;running;0.0;0.5339934258718759;26;393;17663209498;0.0;1721254194;1.8971311014344777e-05
Desktop;2025-10-16 22:31:18;8.5;73.2;12.5;9.4;0.0;3.8;69.4;331.44;81.9;2588;Code.exe;running;0.0;0.5339934258718759;26;399;17663689013;0.0;1721643320;1.8967518314561498e-05
Desktop;2025-10-16 22:31:24;8.0;69.2;18.8;12.5;6.2;3.8;69.5;331.44;81.9;2588;Code.exe;running;0.0;0.5339934258718759;26;397;17664029824;0.0;1724766833;1.8954446210788227e-05
Desktop;2025-10-16 22:31:31;8.5;50.0;41.7;9.4;0.0;3.8;69.5;331.44;81.9;2588;Code.exe;running;0.0;0.5339934258718759;26;397;17664420695;0.0;1728035325;1.8940498801824045e-05
Desktop;2025-10-16 22:31:37;6.4;64.1;38.7;0.0;0.0;3.8;69.4;331.44;81.9;2588;Code.exe;running;0.0;0.5339934258718759;26;390;17664892215;0.0;1731305672;1.8927066253627608e-05
Desktop;2025-10-16 22:31:43;6.6;52.8;12.1;9.4;0.0;3.8;69.3;331.44;81.9;2588;Code.exe;running;0.0;0.5339934258718759;26;392;17665305884;0.0;1734547748;1.8913509655157544e-05
Desktop;2025-10-16 22:31:50;5.8;62.2;25.0;22.6;20.0;3.8;69.5;331.44;81.9;2588;Code.exe;running;0.0;0.5345933645581421;26;392;17665849360;0.0;1737802746;1.889990459328161e-05
Desktop;2025-10-16 22:31:56;6.4;75.7;29.0;12.5;9.7;3.8;69.6;331.44;81.9;2588;Code.exe;running;0.0;0.5345933645581421;26;393;17666352754;0.0;1741189339;1.888558789796419e-05
Desktop;2025-10-16 22:32:02;9.1;48.6;0.0;0.0;0.0;3.8;69.6;331.44;81.9;2588;Code.exe;running;0.0;0.5345933645581421;26;392;17666805696;0.0;1744505286;1.8871784342306994e-05
Desktop;2025-10-16 22:32:09;8.4;67.6;27.3;6.2;3.1;3.8;69.6;331.44;81.9;2588;Code.exe;running;0.0;0.53488133512755;26;393;17667270750;0.0;1747764400;1.8857787577960452e-05
Desktop;2025-10-16 22:32:15;6.3;62.2;30.3;12.9;6.2;3.8;69.7;331.44;81.9;2588;Code.exe;running;0.0;0.53488133512755;26;393;17667710894;0.0;1750962959;1.8845072211489955e-05
Desktop;2025-10-16 22:32:21;9.7;60.0;40.6;29.0;18.8;3.8;69.6;331.44;81.9;2588;Code.exe;running;0.0;0.53488133512755;26;393;17668303585;0.0;1754171721;1.8833345794730466e-05
Desktop;2025-10-16 22:32:28;2.9;51.4;6.2;6.2;6.2;3.8;69.9;331.44;81.9;2588;Code.exe;running;0.0;0.53488133512755;26;394;17669412990;0.0;1757264478;1.8821662302864263e-05
Desktop;2025-10-16 22:32:34;5.5;73.0;0.0;0.0;0.0;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.53488133512755;26;394;17671028880;0.0;1761268938;1.8806066761913125e-05
Desktop;2025-10-16 22:32:40;5.5;63.9;6.1;0.0;0.0;3.8;69.2;332.44;81.9;2588;Code.exe;running;0.0;0.53488133512755;26;391;17672429290;0.0;1764770090;1.8791729384063486e-05
Desktop;2025-10-16 22:32:47;4.1;67.4;6.2;3.1;0.0;3.8;69.3;332.44;81.9;2588;Code.exe;running;0.0;0.5351093118283311;26;393;17673801796;0.0;1768158265;1.877726223761123e-05
Desktop;2025-10-16 22:32:53;3.9;47.4;6.2;0.0;0.0;3.8;69.3;332.44;81.9;2588;Code.exe;running;0.0;0.535253297113035;26;393;17675965109;0.0;1770124886;1.8766898419095246e-05
Desktop;2025-10-16 22:32:59;4.3;62.2;15.6;0.0;0.0;3.8;69.3;332.44;81.9;2588;Code.exe;running;0.0;0.535253297113035;26;393;17678093013;0.0;1770393755;1.8761877441037517e-05
Desktop;2025-10-16 22:33:06;4.3;58.3;0.0;0.0;0.0;3.8;69.3;332.44;81.9;2588;Code.exe;running;0.0;0.535253297113035;26;394;17678430773;0.0;1770715837;1.8756549552646914e-05
Desktop;2025-10-16 22:33:12;7.2;31.2;3.1;0.0;0.0;3.8;69.3;332.44;81.9;2588;Code.exe;running;0.0;0.535361286076563;26;393;17678852928;0.0;1771001730;1.8752005292565973e-05
Desktop;2025-10-16 22:33:18;4.5;52.9;15.6;12.5;6.2;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5354092811714642;27;392;17679328940;0.0;1771321650;1.8747034453487388e-05
Desktop;2025-10-16 22:33:25;4.1;42.9;0.0;0.0;0.0;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5354092811714642;27;392;17679760741;0.0;1771621335;1.8742435084638962e-05
Desktop;2025-10-16 22:33:31;5.8;56.4;6.2;3.1;0.0;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5354092811714642;27;392;17680349136;0.0;1771896832;1.8737999482456455e-05
Desktop;2025-10-16 22:33:37;5.9;63.6;43.2;19.4;6.2;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5354092811714642;27;390;17680791621;0.0;1772191599;1.8733408054653593e-05
Desktop;2025-10-16 22:33:44;8.7;51.4;15.2;3.1;0.0;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5354452774926403;27;392;17681218317;0.0;1773785848;1.8724456330729323e-05
Desktop;2025-10-16 22:33:50;8.1;42.9;34.4;21.9;15.6;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.535733248062048;27;392;17681668583;0.0;1777090128;1.8711037772159062e-05
Desktop;2025-10-16 22:33:56;9.4;73.2;48.5;12.5;12.5;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.535733248062048;27;392;17682097486;0.0;1780386030;1.869756152011923e-05
Desktop;2025-10-16 22:34:03;9.5;69.8;46.9;15.6;6.2;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.535733248062048;27;392;17682448743;0.0;1783639793;1.8684457259490864e-05
Desktop;2025-10-16 22:34:09;12.3;77.5;28.1;12.5;3.1;3.8;69.5;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;393;17682952284;0.0;1786881148;1.8671210990472267e-05
Desktop;2025-10-16 22:34:16;9.8;69.0;31.2;25.8;12.5;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;391;17683459042;0.0;1789116429;1.8660967358422506e-05
Desktop;2025-10-16 22:34:22;7.3;55.6;25.0;16.1;0.0;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;391;17683954802;0.0;1789437968;1.8656135153998e-05
Desktop;2025-10-16 22:34:28;7.8;57.1;56.2;12.9;6.2;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;391;17684536434;0.0;1789754625;1.8650974979717064e-05
Desktop;2025-10-16 22:34:35;7.6;45.7;18.8;18.8;18.2;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;391;17684897676;0.0;1789995735;1.86465338797265e-05
Desktop;2025-10-16 22:34:41;5.9;59.0;34.4;28.1;6.2;3.8;69.3;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;390;17685276030;0.0;1790245279;1.864219567780693e-05
Desktop;2025-10-16 22:34:47;9.9;60.6;57.5;21.9;6.7;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5359012308942026;27;392;17685660771;0.0;1791510338;1.86344281121964e-05
Desktop;2025-10-16 22:34:54;8.0;52.8;33.3;6.2;0.0;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5361172088212585;27;392;17686045213;0.0;1794750118;1.8620971795000232e-05
Desktop;2025-10-16 22:35:00;8.5;66.7;47.1;6.2;6.2;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5361172088212585;27;391;17686460953;0.0;1798082415;1.86072925328749e-05
Desktop;2025-10-16 22:35:06;7.7;55.3;25.0;9.4;9.4;3.8;69.5;332.44;81.9;2588;Code.exe;running;0.0;0.5361172088212585;27;392;17686888433;0.0;1801473801;1.859332220832888e-05
Desktop;2025-10-16 22:35:13;9.4;61.8;21.9;19.4;18.8;3.8;69.7;332.44;81.9;2588;Code.exe;running;0.0;0.5366571536388981;27;391;17687378979;0.0;1804749276;1.8579997666352292e-05
Desktop;2025-10-16 22:35:19;7.4;71.4;24.2;22.6;9.4;3.8;69.4;332.44;81.9;2588;Code.exe;running;0.0;0.5366091585439968;26;391;17687760178;0.0;1807465165;1.8569481428661623e-05
Desktop;2025-10-16 22:35:25;4.7;38.9;3.1;0.0;0.0;3.8;70.8;332.44;81.9;2588;Code.exe;running;0.0;0.5366091585439968;26;392;17688385103;0.0;1808195605;1.8565116962093374e-05
Desktop;2025-10-16 22:35:32;2.4;31.4;12.5;3.1;0.0;3.8;68.6;332.44;81.9;2588;Code.exe;running;0.0;0.5366091585439968;26;392;17689593546;0.0;1808444931;1.8561695083693755e-05
Desktop;2025-10-16 22:35:38;4.3;17.1;6.2;0.0;0.0;3.8;68.5;332.44;81.8;2588;Code.exe;running;0.0;0.5366091585439968;26;390;17692170111;0.0;1808588482;1.855967287462978e-05
Desktop;2025-10-16 22:35:44;3.5;26.5;3.1;3.1;3.0;3.8;68.9;332.44;81.8;2588;Code.exe;running;0.0;0.5114717275894404;26;393;17694869830;0.0;1808788254;1.8557072554998988e-05
Desktop;2025-10-16 22:35:50;5.1;20.0;15.2;6.2;6.1;3.8;67.4;335.22;81.8;2588;Code.exe;running;0.0;0.5114837263631657;26;392;17697923245;0.0;1808957142;1.8553908380800416e-05
