timestamp_x;pid;ppid_x;nome_processo;status_x;cpu_porcentagem_x;ram_porcentagem_x;total_threads_x;tempo_execucao_x;throughput_mbs_x;throughput_gbs_x;timestamp_y;ppid_y;status_y;cpu_porcentagem_y;ram_porcentagem_y;total_threads_y;tempo_execucao_y;throughput_mbs_y;throughput_gbs_y;timestamp;ppid;status;cpu_porcentagem;ram_porcentagem;total_threads;tempo_execucao;throughput_mbs;throughput_gbs
2025-11-06 01:05:59;360;7628;Docker Desktop.exe;running;0.0;0.46485624602498377;26;1762396974.0199957;0.0;0.0;2025-11-06 01:05:59;7628;running;0.0;0.46485624602498377;26;1762396974.0199957;0.0;0.0;2025-11-06 01:05:59;7628;running;0.0;0.46485624602498377;26;1762396974.0199957;0.0;0.0
2025-11-06 01:05:59;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:05:59;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:05:59;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:05:59;1708;1532;lsass.exe;running;0.0;0.0857312528091871;10;1762395838.7512488;0.0;0.0;2025-11-06 01:05:59;1532;running;0.0;0.0857312528091871;10;1762395838.7512488;0.0;0.0;2025-11-06 01:05:59;1532;running;0.0;0.0857312528091871;10;1762395838.7512488;0.0;0.0
2025-11-06 01:05:59;1928;11932;com.docker.backend.exe;running;0.0;0.27574163856820905;13;1762396964.5857515;0.0;0.0;2025-11-06 01:05:59;11932;running;0.0;0.27574163856820905;13;1762396964.5857515;0.0;0.0;2025-11-06 01:05:59;11932;running;0.0;0.27574163856820905;13;1762396964.5857515;0.0;0.0
2025-11-06 01:05:59;1972;14852;java.exe;running;0.0;1.881661363132189;32;1762401951.8851175;0.0;0.0;2025-11-06 01:05:59;14852;running;0.0;1.881661363132189;32;1762401951.8851175;0.0;0.0;2025-11-06 01:05:59;14852;running;0.0;1.881661363132189;32;1762401951.8851175;0.0;0.0
2025-11-06 01:05:59;1976;1680;svchost.exe;running;0.0;0.10775686047620628;9;1762395839.1644757;0.0;0.0;2025-11-06 01:05:59;1680;running;0.0;0.10775686047620628;9;1762395839.1644757;0.0;0.0;2025-11-06 01:05:59;1680;running;0.0;0.10775686047620628;9;1762395839.1644757;0.0;0.0
2025-11-06 01:05:59;2272;7408;com.docker.build.exe;running;0.0;0.08473008882432259;16;1762396971.347781;0.0;0.0;2025-11-06 01:05:59;7408;running;0.0;0.08473008882432259;16;1762396971.347781;0.0;0.0;2025-11-06 01:05:59;7408;running;0.0;0.08473008882432259;16;1762396971.347781;0.0;0.0
2025-11-06 01:05:59;2680;1680;svchost.exe;running;0.0;0.10506952556946471;13;1762395839.668296;0.0;0.0;2025-11-06 01:05:59;1680;running;0.0;0.10506952556946471;13;1762395839.668296;0.0;0.0;2025-11-06 01:05:59;1680;running;0.0;0.10506952556946471;13;1762395839.668296;0.0;0.0
2025-11-06 01:05:59;2856;5192;Code.exe;running;0.0;3.0849023944154017;29;1762396964.722921;0.0;0.0;2025-11-06 01:05:59;5192;running;0.0;3.0849023944154017;29;1762396964.722921;0.0;0.0;2025-11-06 01:05:59;5192;running;0.0;3.0849023944154017;29;1762396964.722921;0.0;0.0
2025-11-06 01:06:21;360;7628;Docker Desktop.exe;running;0.0;0.48935841723350987;26;1762396974.0199957;0.0;0.0;2025-11-06 01:06:21;7628;running;0.0;0.48935841723350987;26;1762396974.0199957;0.0;0.0;2025-11-06 01:06:21;7628;running;0.0;0.48935841723350987;26;1762396974.0199957;0.0;0.0
2025-11-06 01:06:21;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:06:21;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:06:21;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:06:21;1624;1604;dwm.exe;running;0.0;0.46944052321883706;36;1762395839.3237448;0.0;0.0;2025-11-06 01:06:21;1604;running;0.0;0.46944052321883706;36;1762395839.3237448;0.0;0.0;2025-11-06 01:06:21;1604;running;0.0;0.46944052321883706;36;1762395839.3237448;0.0;0.0
2025-11-06 01:06:21;1708;1532;lsass.exe;running;0.0;0.11492308689418382;10;1762395838.7512488;0.0;0.0;2025-11-06 01:06:21;1532;running;0.0;0.11492308689418382;10;1762395838.7512488;0.0;0.0;2025-11-06 01:06:21;1532;running;0.0;0.11492308689418382;10;1762395838.7512488;0.0;0.0
2025-11-06 01:06:21;1972;14852;java.exe;running;0.0;1.8816086702908803;31;1762401951.8851175;0.0;0.0;2025-11-06 01:06:21;14852;running;0.0;1.8816086702908803;31;1762401951.8851175;0.0;0.0;2025-11-06 01:06:21;14852;running;0.0;1.8816086702908803;31;1762401951.8851175;0.0;0.0
2025-11-06 01:06:21;1976;1680;svchost.exe;running;0.0;0.10812571036536689;9;1762395839.1644757;0.0;0.0;2025-11-06 01:06:21;1680;running;0.0;0.10812571036536689;9;1762395839.1644757;0.0;0.0;2025-11-06 01:06:21;1680;running;0.0;0.10812571036536689;9;1762395839.1644757;0.0;0.0
2025-11-06 01:06:21;2272;7408;com.docker.build.exe;running;0.0;0.08473008882432259;16;1762396971.347781;0.0;0.0;2025-11-06 01:06:21;7408;running;0.0;0.08473008882432259;16;1762396971.347781;0.0;0.0;2025-11-06 01:06:21;7408;running;0.0;0.08473008882432259;16;1762396971.347781;0.0;0.0
2025-11-06 01:06:21;2680;1680;svchost.exe;running;0.0;0.105332989776008;13;1762395839.668296;0.0;0.0;2025-11-06 01:06:21;1680;running;0.0;0.105332989776008;13;1762395839.668296;0.0;0.0;2025-11-06 01:06:21;1680;running;0.0;0.105332989776008;13;1762395839.668296;0.0;0.0
2025-11-06 01:06:21;2856;5192;Code.exe;running;0.0;3.1410729632504317;29;1762396964.722921;0.0;0.0;2025-11-06 01:06:21;5192;running;0.0;3.1410729632504317;29;1762396964.722921;0.0;0.0;2025-11-06 01:06:21;5192;running;0.0;3.1410729632504317;29;1762396964.722921;0.0;0.0
2025-11-06 01:06:43;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:06:43;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:06:43;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:06:43;360;7628;Docker Desktop.exe;running;0.0;0.48630223243760773;26;1762396974.0199957;0.0;0.0;2025-11-06 01:06:43;7628;running;0.0;0.48630223243760773;26;1762396974.0199957;0.0;0.0;2025-11-06 01:06:43;7628;running;0.0;0.48630223243760773;26;1762396974.0199957;0.0;0.0
2025-11-06 01:06:43;1624;1604;dwm.exe;running;0.0;0.47033630152108424;36;1762395839.3237448;0.0;0.0;2025-11-06 01:06:43;1604;running;0.0;0.47033630152108424;36;1762395839.3237448;0.0;0.0;2025-11-06 01:06:43;1604;running;0.0;0.47033630152108424;36;1762395839.3237448;0.0;0.0
2025-11-06 01:06:43;1708;1532;lsass.exe;running;0.0;0.11492308689418382;10;1762395838.7512488;0.0;0.0;2025-11-06 01:06:43;1532;running;0.0;0.11492308689418382;10;1762395838.7512488;0.0;0.0;2025-11-06 01:06:43;1532;running;0.0;0.11492308689418382;10;1762395838.7512488;0.0;0.0
2025-11-06 01:06:43;1928;11932;com.docker.backend.exe;running;0.0;0.2913387195955719;13;1762396964.5857515;0.0;0.0;2025-11-06 01:06:43;11932;running;0.0;0.2913387195955719;13;1762396964.5857515;0.0;0.0;2025-11-06 01:06:43;11932;running;0.0;0.2913387195955719;13;1762396964.5857515;0.0;0.0
2025-11-06 01:06:43;1972;14852;java.exe;running;0.0;1.8813978989256457;29;1762401951.8851175;0.0;0.0;2025-11-06 01:06:43;14852;running;0.0;1.8813978989256457;29;1762401951.8851175;0.0;0.0;2025-11-06 01:06:43;14852;running;0.0;1.8813978989256457;29;1762401951.8851175;0.0;0.0
2025-11-06 01:06:43;1976;1680;svchost.exe;running;0.0;0.11402730859193663;9;1762395839.1644757;0.0;0.0;2025-11-06 01:06:43;1680;running;0.0;0.11402730859193663;9;1762395839.1644757;0.0;0.0;2025-11-06 01:06:43;1680;running;0.0;0.11402730859193663;9;1762395839.1644757;0.0;0.0
2025-11-06 01:06:43;2584;7628;docker.exe;running;0.0;0.25893262219074703;9;1762402011.6489842;0.0;0.0;2025-11-06 01:06:43;7628;running;0.0;0.25893262219074703;9;1762402011.6489842;0.0;0.0;2025-11-06 01:06:43;7628;running;0.0;0.25893262219074703;9;1762402011.6489842;0.0;0.0
2025-11-06 01:06:43;2680;1680;svchost.exe;running;0.0;0.107493396269663;12;1762395839.668296;0.0;0.0;2025-11-06 01:06:43;1680;running;0.0;0.107493396269663;12;1762395839.668296;0.0;0.0;2025-11-06 01:06:43;1680;running;0.0;0.107493396269663;12;1762395839.668296;0.0;0.0
2025-11-06 01:07:04;360;7628;Docker Desktop.exe;running;0.0;0.46965129458407173;26;1762396974.0199957;0.0;0.0;2025-11-06 01:07:04;7628;running;0.0;0.46965129458407173;26;1762396974.0199957;0.0;0.0;2025-11-06 01:07:04;7628;running;0.0;0.46965129458407173;26;1762396974.0199957;0.0;0.0
2025-11-06 01:07:04;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:07:04;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:07:04;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:07:04;1624;1604;dwm.exe;running;0.0;0.5066416691827499;36;1762395839.3237448;0.0;0.0;2025-11-06 01:07:04;1604;running;0.0;0.5066416691827499;36;1762395839.3237448;0.0;0.0;2025-11-06 01:07:04;1604;running;0.0;0.5066416691827499;36;1762395839.3237448;0.0;0.0
2025-11-06 01:07:04;1708;1532;lsass.exe;running;0.0;0.08762819509629881;10;1762395838.7512488;0.0;0.0;2025-11-06 01:07:04;1532;running;0.0;0.08762819509629881;10;1762395838.7512488;0.0;0.0;2025-11-06 01:07:04;1532;running;0.0;0.08762819509629881;10;1762395838.7512488;0.0;0.0
2025-11-06 01:07:04;1972;14852;java.exe;running;0.0;0.9410941457726378;28;1762401951.8851175;0.0;0.0;2025-11-06 01:07:04;14852;running;0.0;0.9410941457726378;28;1762401951.8851175;0.0;0.0;2025-11-06 01:07:04;14852;running;0.0;0.9410941457726378;28;1762401951.8851175;0.0;0.0
2025-11-06 01:07:04;1976;1680;svchost.exe;running;0.0;0.10907418150892273;9;1762395839.1644757;0.0;0.0;2025-11-06 01:07:04;1680;running;0.0;0.10907418150892273;9;1762395839.1644757;0.0;0.0;2025-11-06 01:07:04;1680;running;0.0;0.10907418150892273;9;1762395839.1644757;0.0;0.0
2025-11-06 01:07:04;2680;1680;svchost.exe;running;0.0;0.09980024143859889;12;1762395839.668296;0.0;0.0;2025-11-06 01:07:04;1680;running;0.0;0.09980024143859889;12;1762395839.668296;0.0;0.0;2025-11-06 01:07:04;1680;running;0.0;0.09980024143859889;12;1762395839.668296;0.0;0.0
2025-11-06 01:07:04;2856;5192;Code.exe;running;0.0;4.777607228614742;29;1762396964.722921;0.0;0.0;2025-11-06 01:07:04;5192;running;0.0;4.777607228614742;29;1762396964.722921;0.0;0.0;2025-11-06 01:07:04;5192;running;0.0;4.777607228614742;29;1762396964.722921;0.0;0.0
2025-11-06 01:07:27;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:07:27;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:07:27;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:07:27;360;7628;Docker Desktop.exe;running;0.0;0.2607241787952414;26;1762396974.0199957;0.0;0.0;2025-11-06 01:07:27;7628;running;0.0;0.2607241787952414;26;1762396974.0199957;0.0;0.0;2025-11-06 01:07:27;7628;running;0.0;0.2607241787952414;26;1762396974.0199957;0.0;0.0
2025-11-06 01:07:27;1624;1604;dwm.exe;running;0.0;0.5061674336109719;36;1762395839.3237448;0.0;0.0;2025-11-06 01:07:27;1604;running;0.0;0.5061674336109719;36;1762395839.3237448;0.0;0.0;2025-11-06 01:07:27;1604;running;0.0;0.5061674336109719;36;1762395839.3237448;0.0;0.0
2025-11-06 01:07:27;1928;11932;com.docker.backend.exe;running;0.0;0.2795882159837411;13;1762396964.5857515;0.0;0.0;2025-11-06 01:07:27;11932;running;0.0;0.2795882159837411;13;1762396964.5857515;0.0;0.0;2025-11-06 01:07:27;11932;running;0.0;0.2795882159837411;13;1762396964.5857515;0.0;0.0
2025-11-06 01:07:27;1976;1680;svchost.exe;running;0.0;0.10585991818909458;9;1762395839.1644757;0.0;0.0;2025-11-06 01:07:27;1680;running;0.0;0.10585991818909458;9;1762395839.1644757;0.0;0.0;2025-11-06 01:07:27;1680;running;0.0;0.10585991818909458;9;1762395839.1644757;0.0;0.0
2025-11-06 01:07:27;2680;1680;svchost.exe;running;0.0;0.0977452206275612;12;1762395839.668296;0.0;0.0;2025-11-06 01:07:27;1680;running;0.0;0.0977452206275612;12;1762395839.668296;0.0;0.0;2025-11-06 01:07:27;1680;running;0.0;0.0977452206275612;12;1762395839.668296;0.0;0.0
2025-11-06 01:07:27;2856;5192;Code.exe;running;0.0;4.608252436648714;27;1762396964.722921;0.0;0.0;2025-11-06 01:07:27;5192;running;0.0;4.608252436648714;27;1762396964.722921;0.0;0.0;2025-11-06 01:07:27;5192;running;0.0;4.608252436648714;27;1762396964.722921;0.0;0.0
2025-11-06 01:07:48;360;7628;Docker Desktop.exe;running;0.0;0.26140918573225397;26;1762396974.0199957;0.0;0.0;2025-11-06 01:07:48;7628;running;0.0;0.26140918573225397;26;1762396974.0199957;0.0;0.0;2025-11-06 01:07:48;7628;running;0.0;0.26140918573225397;26;1762396974.0199957;0.0;0.0
2025-11-06 01:07:48;1624;1604;dwm.exe;running;0.0;0.5046920340543295;36;1762395839.3237448;0.0;0.0;2025-11-06 01:07:48;1604;running;0.0;0.5046920340543295;36;1762395839.3237448;0.0;0.0;2025-11-06 01:07:48;1604;running;0.0;0.5046920340543295;36;1762395839.3237448;0.0;0.0
2025-11-06 01:07:48;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:07:48;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:07:48;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:07:48;1972;14852;java.exe;running;0.0;0.5503240346276276;28;1762401951.8851175;0.0;0.0;2025-11-06 01:07:48;14852;running;0.0;0.5503240346276276;28;1762401951.8851175;0.0;0.0;2025-11-06 01:07:48;14852;running;0.0;0.5503240346276276;28;1762401951.8851175;0.0;0.0
2025-11-06 01:07:48;1976;1680;svchost.exe;running;0.0;0.10617607523694653;9;1762395839.1644757;0.0;0.0;2025-11-06 01:07:48;1680;running;0.0;0.10617607523694653;9;1762395839.1644757;0.0;0.0;2025-11-06 01:07:48;1680;running;0.0;0.10617607523694653;9;1762395839.1644757;0.0;0.0
2025-11-06 01:07:48;2272;7408;com.docker.build.exe;running;0.0;0.11508116541810978;16;1762396971.347781;0.0;0.0;2025-11-06 01:07:48;7408;running;0.0;0.11508116541810978;16;1762396971.347781;0.0;0.0;2025-11-06 01:07:48;7408;running;0.0;0.11508116541810978;16;1762396971.347781;0.0;0.0
2025-11-06 01:07:48;2680;1680;svchost.exe;running;0.0;0.09806137767541315;12;1762395839.668296;0.0;0.0;2025-11-06 01:07:48;1680;running;0.0;0.09806137767541315;12;1762395839.668296;0.0;0.0;2025-11-06 01:07:48;1680;running;0.0;0.09806137767541315;12;1762395839.668296;0.0;0.0
2025-11-06 01:07:48;2856;5192;Code.exe;running;0.0;4.607409351187776;27;1762396964.722921;0.0;0.0;2025-11-06 01:07:48;5192;running;0.0;4.607409351187776;27;1762396964.722921;0.0;0.0;2025-11-06 01:07:48;5192;running;0.0;4.607409351187776;27;1762396964.722921;0.0;0.0
2025-11-06 01:08:10;140;4;;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:08:10;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0;2025-11-06 01:08:10;4;stopped;0.0;0.4401959962925317;0;1762395827.531764;0.0;0.0
2025-11-06 01:08:10;360;7628;Docker Desktop.exe;running;0.0;0.2614618785735626;26;1762396974.0199957;0.0;0.0;2025-11-06 01:08:10;7628;running;0.0;0.2614618785735626;26;1762396974.0199957;0.0;0.0;2025-11-06 01:08:10;7628;running;0.0;0.2614618785735626;26;1762396974.0199957;0.0;0.0
2025-11-06 01:08:10;1624;1604;dwm.exe;running;0.0;0.5046393412130208;36;1762395839.3237448;0.0;0.0;2025-11-06 01:08:10;1604;running;0.0;0.5046393412130208;36;1762395839.3237448;0.0;0.0;2025-11-06 01:08:10;1604;running;0.0;0.5046393412130208;36;1762395839.3237448;0.0;0.0
2025-11-06 01:08:10;1928;11932;com.docker.backend.exe;running;0.0;0.2921291122152018;13;1762396964.5857515;0.0;0.0;2025-11-06 01:08:10;11932;running;0.0;0.2921291122152018;13;1762396964.5857515;0.0;0.0;2025-11-06 01:08:10;11932;running;0.0;0.2921291122152018;13;1762396964.5857515;0.0;0.0
