servidor;timestamp;cpu_porcentagem;cpu_ociosa_porcentagem;cpu_usuarios_porcentagem;cpu_sistema_porcentagem;cpu_loadavg;ram_porcentagem;ram_mb;ram_gb;ram_disp_porcentagem;ram_disp_mb;ram_disp_gb;ram_swap_porcentagem;ram_swap_mb;ram_swap_gb;disco_porcentagem;disco_mb;disco_gb;disco_livre_porcentagem;disco_livre_mb;disco_livre_gb;disco_throughput_mbs;disco_throughput_gbs
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.02, 0.31, 0.23);41.0;10051.36;9.82;59.02;14477.25;14.14;12.8;196.0;0.19;54.7;250185.05;244.32;45.25;206806.95;201.96;0.0;0.0
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.01, 0.3, 0.23);41.0;10046.6;9.81;59.04;14482.02;14.14;12.8;196.0;0.19;54.7;250185.23;244.32;45.25;206806.77;201.96;0.1;0.0
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.01, 0.3, 0.23);40.9;10033.6;9.8;59.09;14495.02;14.16;12.8;196.0;0.19;54.7;250185.34;244.32;45.25;206806.66;201.96;0.0;0.0
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.01, 0.29, 0.23);40.8;10019.72;9.78;59.15;14508.89;14.17;12.8;196.0;0.19;54.7;250185.52;244.32;45.25;206806.48;201.96;0.22;0.0
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.01, 0.29, 0.23);40.9;10022.79;9.79;59.14;14505.82;14.17;12.8;196.0;0.19;54.7;250185.78;244.32;45.25;206806.22;201.96;0.01;0.0
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.01, 0.28, 0.22);40.8;10019.13;9.78;59.15;14509.48;14.17;12.8;196.0;0.19;54.7;250185.82;244.32;45.25;206806.18;201.96;0.0;0.0
henry;16/10/2025 21:12;16.4;83.6;14.8;1.6;(0.01, 0.27, 0.22);41.0;10045.65;9.81;59.05;14482.96;14.14;12.8;196.0;0.19;54.7;250185.93;244.32;45.25;206806.06;201.96;0.02;0.0
henry;16/10/2025 21:12;0.0;100.0;0.0;0.0;(0.25, 0.32, 0.24);41.0;10046.82;9.81;59.04;14481.8;14.14;12.8;196.0;0.19;54.7;250186.18;244.32;45.25;206805.82;201.96;0.12;0.0
henry;16/10/2025 21:12;1.6;98.4;0.0;1.6;(0.23, 0.31, 0.24);40.9;10037.35;9.8;59.08;14491.26;14.15;12.8;196.0;0.19;54.7;250186.17;244.32;45.25;206805.83;201.96;0.0;0.0
henry;16/10/2025 21:13;0.0;100.0;0.0;0.0;(0.21, 0.31, 0.24);40.9;10031.5;9.8;59.1;14497.11;14.16;12.8;196.0;0.19;54.7;250186.34;244.32;45.25;206805.65;201.96;0.03;0.0
henry;16/10/2025 21:13;0.0;100.0;0.0;0.0;(0.18, 0.3, 0.23);40.9;10029.1;9.79;59.11;14499.51;14.16;12.8;196.0;0.19;54.7;250186.52;244.32;45.25;206805.47;201.96;0.0;0.0
henry;16/10/2025 21:13;0.8;99.2;0.8;0.0;(0.16, 0.29, 0.23);40.8;10012.77;9.78;59.18;14515.84;14.18;12.8;196.0;0.19;54.7;250186.64;244.32;45.25;206805.36;201.96;0.02;0.0
henry;16/10/2025 21:13;0.0;100.0;0.0;0.0;(0.15, 0.29, 0.23);40.8;10018.38;9.78;59.16;14510.23;14.17;12.8;196.0;0.19;54.7;250186.82;244.32;45.25;206805.18;201.96;0.0;0.0
henry;16/10/2025 21:13;0.8;99.2;0.8;0.0;(0.14, 0.28, 0.23);40.8;10000.55;9.77;59.23;14528.06;14.19;12.8;196.0;0.19;54.7;250187.0;244.32;45.25;206805.0;201.96;0.0;0.0
henry;16/10/2025 21:13;0.0;100.0;0.0;0.0;(0.13, 0.28, 0.23);40.8;9999.79;9.77;59.23;14528.82;14.19;12.8;196.0;0.19;54.7;250187.11;244.32;45.25;206804.88;201.96;0.0;0.0
henry;16/10/2025 21:13;1.5;98.5;0.8;0.8;(0.11, 0.27, 0.23);40.8;9999.7;9.77;59.23;14528.91;14.19;12.8;196.0;0.19;54.7;250187.36;244.32;45.25;206804.64;201.96;0.0;0.0
henry;16/10/2025 21:13;18.0;82.0;12.5;5.5;(0.18, 0.28, 0.23);40.9;10039.51;9.8;59.07;14489.1;14.15;12.8;196.0;0.19;54.7;250187.54;244.32;45.25;206804.46;201.96;0.03;0.0
henry;16/10/2025 21:13;1.5;98.5;1.5;0.0;(0.16, 0.28, 0.23);40.9;10027.16;9.79;59.12;14501.45;14.16;12.8;196.0;0.19;54.7;250187.79;244.32;45.25;206804.21;201.96;0.0;0.0
henry;16/10/2025 21:13;0.0;100.0;0.0;0.0;(0.15, 0.27, 0.23);40.9;10024.34;9.79;59.13;14504.28;14.16;12.8;196.0;0.19;54.7;250187.91;244.32;45.25;206804.09;201.96;0.01;0.0
henry;16/10/2025 21:14;0.0;100.0;0.0;0.0;(0.14, 0.27, 0.23);40.9;10024.33;9.79;59.13;14504.28;14.16;12.8;196.0;0.19;54.7;250188.09;244.32;45.25;206803.91;201.96;0.25;0.0
henry;16/10/2025 21:14;0.8;99.2;0.0;0.8;(0.12, 0.26, 0.22);40.8;10014.36;9.78;59.17;14514.25;14.17;12.8;196.0;0.19;54.7;250188.96;244.33;45.25;206803.04;201.96;0.04;0.0
henry;16/10/2025 21:14;0.8;99.2;0.0;0.8;(0.11, 0.26, 0.22);40.8;9997.21;9.76;59.24;14531.4;14.19;12.8;196.0;0.19;54.7;250189.07;244.33;45.25;206802.92;201.96;0.06;0.0
henry;16/10/2025 21:14;0.0;100.0;0.0;0.0;(0.1, 0.25, 0.22);40.8;10001.2;9.77;59.23;14527.42;14.19;12.8;196.0;0.19;54.7;250189.25;244.33;45.25;206802.75;201.96;0.0;0.0
henry;16/10/2025 21:14;0.0;100.0;0.0;0.0;(0.09, 0.25, 0.22);40.7;9987.0;9.75;59.28;14541.61;14.2;12.8;196.0;0.19;54.7;250189.43;244.33;45.25;206802.57;201.96;0.08;0.0
henry;16/10/2025 21:14;3.9;96.1;3.1;0.8;(0.08, 0.24, 0.22);40.9;10034.5;9.8;59.09;14494.12;14.15;12.8;196.0;0.19;54.7;250189.54;244.33;45.25;206802.46;201.96;0.0;0.0
henry;16/10/2025 21:14;0.0;100.0;0.0;0.0;(0.07, 0.24, 0.22);40.9;10030.02;9.79;59.11;14498.59;14.16;12.8;196.0;0.19;54.7;250189.73;244.33;45.25;206802.26;201.96;0.0;0.0
